date,time,s-ip,cs-method,cs-uri-stem,cs-uri-query,s-port,cs-username,c-ip,cs(User-Agent),sc-status,sc-substatus,sc-win32-status
2017-07-01,10:37:37,10.0.0.2,GET,/index.html,-,80,-,78.36.47.1,Mozilla/5.0 (Windows NT 6.0; WOW64; rv:24.0) Gecko/20100101 Firefox/24.0,200,0,0
2017-07-01,0:27:41,10.0.0.2,GET,/help.html,-,80,-,142.78.39.121,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_2) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/17.0.963.66 Safari/535.11",200,0,0
2017-07-01,20:14:57,10.0.0.2,POST,/index.html,-,80,-,61.175.243.26,"Mozilla/5.0 (Windows NT 6.2; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/32.0.1667.0 Safari/537.36",200,0,0
2017-07-01,3:08:01,10.0.0.2,GET,/products.html,-,80,-,60.79.17.112,"Mozilla/5.0 (Windows; U; Windows NT 6.1; ko-KR) AppleWebKit/533.20.25 (KHTML, like Gecko) Version/5.0.4 Safari/533.20.27",200,0,0
2017-07-01,16:55:58,10.0.0.2,POST,/login.html,-,80,-,250.153.253.45,Mozilla/5.0 (Windows NT 6.1; U;WOW64; de;rv:11.0) Gecko Firefox/11.0,200,0,0
2017-07-01,12:37:49,10.0.0.1,POST,/help.html,-,80,-,243.200.10.3,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.14 (KHTML, like Gecko) Chrome/24.0.1292.0 Safari/537.14",200,0,0
2017-07-01,3:22:05,10.0.0.2,POST,/help.html,-,80,-,22.5.214.20,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_3; el-gr) AppleWebKit/533.16 (KHTML, like Gecko) Version/5.0 Safari/533.16",200,0,0
2017-07-01,18:30:13,10.0.0.1,POST,/login.html,-,80,-,131.34.93.62,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_3; ko-kr) AppleWebKit/533.16 (KHTML, like Gecko) Version/5.0 Safari/533.16",200,0,0
2017-07-01,2:14:53,10.0.0.1,GET,/help.html,-,80,-,151.158.213.154,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_5_8) AppleWebKit/535.19 (KHTML, like Gecko) Chrome/18.0.1025.151 Safari/535.19",200,0,0
2017-07-01,15:51:30,10.0.0.1,GET,/index.html,-,80,-,41.186.91.235,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.36",200,0,0
2017-07-01,6:18:43,10.0.0.1,GET,/products.html,-,80,-,18.184.164.152,Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:25.0) Gecko/20100101 Firefox/29.0,200,0,0
2017-07-01,1:21:30,10.0.0.1,POST,/help.html,-,80,-,138.117.214.117,Mozilla/5.0 (Windows NT 6.1; rv:22.0) Gecko/20130405 Firefox/22.0,200,0,0
2017-07-01,9:00:05,10.0.0.2,GET,/help.html,-,80,-,92.151.223.107,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_3) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/13.0.782.41 Safari/535.1",200,0,0
2017-07-01,19:12:30,10.0.0.1,GET,/index.html,-,80,-,200.13.37.103,"Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US) AppleWebKit/534.19 (KHTML, like Gecko) Chrome/11.0.661.0 Safari/534.19",200,0,0
2017-07-01,1:15:07,10.0.0.1,GET,/index.html,-,80,-,21.110.60.236,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/534.30 (KHTML, like Gecko) Ubuntu/11.04 Chromium/12.0.742.112 Chrome/12.0.742.112 Safari/534.30",200,0,0
2017-07-01,18:51:15,10.0.0.1,GET,/products.html,-,80,-,71.59.187.6,"Mozilla/5.0 (Windows NT 6.2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/28.0.1467.0 Safari/537.36",200,0,0
2017-07-01,19:02:55,10.0.0.2,GET,/products.html,-,80,-,217.28.185.37,"Mozilla/5.0 (Windows NT 5.2; WOW64) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/13.0.782.41 Safari/535.1",200,0,0
2017-07-01,18:26:19,10.0.0.2,POST,/index.html,-,80,-,200.13.37.32,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/13.0.782.24 Safari/535.1",200,0,0
2017-07-01,0:43:30,10.0.0.1,GET,/login.html,-,80,-,200.13.37.32,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_6; es-es) AppleWebKit/533.20.25 (KHTML, like Gecko) Version/5.0.4 Safari/533.20.27",200,0,0
2017-07-01,18:56:00,10.0.0.1,POST,/login.html,-,80,-,30.26.207.236,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_5_8; ja-jp) AppleWebKit/533.20.25 (KHTML, like Gecko) Version/5.0.4 Safari/533.20.27",200,0,0
2017-07-01,3:00:28,10.0.0.2,GET,/help.html,-,80,-,77.127.46.254,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/13.0.782.24 Safari/535.1",200,0,0
2017-07-01,0:42:31,10.0.0.2,GET,/index.html,-,80,-,94.207.52.65,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/14.0.812.0 Safari/535.1",200,0,0
2017-07-01,16:48:14,10.0.0.1,GET,/help.html,-,80,-,15.147.171.139,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_5_8; ja-jp) AppleWebKit/533.20.25 (KHTML, like Gecko) Version/5.0.4 Safari/533.20.27",200,0,0
2017-07-01,0:56:46,10.0.0.2,POST,/help.html,-,80,-,224.174.250.176,"Mozilla/5.0 (Windows NT 6.2) AppleWebKit/537.4 (KHTML, like Gecko) Chrome/22.0.1229.94 Safari/537.4",200,0,0
2017-07-01,12:31:34,10.0.0.2,POST,/help.html,-,80,-,69.2.28.235,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/534.30 (KHTML, like Gecko) Chrome/12.0.742.113 Safari/534.30",200,0,0
2017-07-01,18:04:30,10.0.0.1,GET,/index.html,-,80,-,193.224.16.56,"Mozilla/5.0 (Windows; U; Windows NT 5.1; ja-JP) AppleWebKit/533.20.25 (KHTML, like Gecko) Version/5.0.3 Safari/533.19.4",200,0,0
2017-07-01,21:01:54,10.0.0.1,GET,/help.html,-,80,-,58.232.200.151,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_5_8; ja-jp) AppleWebKit/533.16 (KHTML, like Gecko) Version/5.0 Safari/533.16",200,0,0
2017-07-01,9:19:41,10.0.0.1,POST,/index.html,-,80,-,200.13.37.59,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.68 Safari/534.24",200,0,0
2017-07-01,6:47:17,10.0.0.1,GET,/help.html,-,80,-,148.10.118.123,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:24.0) Gecko/20100101 Firefox/24.0,200,0,0
2017-07-01,9:20:09,10.0.0.1,POST,/index.html,-,80,-,148.219.189.137,"Mozilla/5.0 (X11; U; Linux x86_64; en-ca) AppleWebKit/531.2+ (KHTML, like Gecko) Version/5.0 Safari/531.2+",200,0,0
2017-07-01,23:34:09,10.0.0.1,POST,/products.html,-,80,-,251.55.218.129,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.17 Safari/537.36",200,0,0
2017-07-01,14:57:43,10.0.0.1,POST,/help.html,-,80,-,100.94.241.111,"Mozilla/5.0 (Windows NT 6.0) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/13.0.782.20 Safari/535.1",200,0,0
2017-07-01,14:28:25,10.0.0.2,GET,/help.html,-,80,-,161.93.115.139,"Mozilla/5.0 (Windows NT 6.4; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2225.0 Safari/537.36",200,0,0
2017-07-01,8:20:48,10.0.0.1,POST,/login.html,-,80,-,47.252.34.23,"Mozilla/5.0 (X11; NetBSD) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/27.0.1453.116 Safari/537.36",200,0,0
2017-07-01,14:38:56,10.0.0.2,POST,/login.html,-,80,-,156.154.113.18,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/535.7 (KHTML, like Gecko) Chrome/16.0.912.36 Safari/535.7",200,0,0
2017-07-01,20:09:29,10.0.0.1,POST,/login.html,-,80,-,10.202.119.205,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_2) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/17.0.963.65 Safari/535.11",200,0,0
2017-07-01,8:07:07,10.0.0.1,POST,/index.html,-,80,-,150.124.128.180,"Mozilla/5.0 (Windows; U; Windows NT 6.1; tr-TR) AppleWebKit/533.20.25 (KHTML, like Gecko) Version/5.0.4 Safari/533.20.27",200,0,0
2017-07-01,18:01:53,10.0.0.1,POST,/help.html,-,80,-,33.194.69.83,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/17.0.963.66 Safari/535.11",200,0,0
2017-07-01,4:34:40,10.0.0.2,POST,/help.html,-,80,-,252.18.179.90,"Mozilla/5.0 ArchLinux (X11; U; Linux x86_64; en-US) AppleWebKit/534.30 (KHTML, like Gecko) Chrome/12.0.742.100",200,0,0
2017-07-01,20:35:30,10.0.0.2,POST,/index.html,-,80,-,148.156.154.100,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/535.11 (KHTML, like Gecko) Ubuntu/11.04 Chromium/17.0.963.65 Chrome/17.0.963.65 Safari/535.11",200,0,0
2017-07-01,5:31:36,10.0.0.2,GET,/products.html,-,80,-,98.54.205.142,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/27.0.1453.93 Safari/537.36",200,0,0
2017-07-01,0:56:34,10.0.0.2,GET,/login.html,-,80,-,150.242.15.198,"Mozilla/5.0 (Windows NT 5.2) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/14.0.813.0 Safari/535.1",200,0,0
2017-07-01,15:55:28,10.0.0.1,POST,/products.html,-,80,-,47.19.54.185,Mozilla/5.0 (Windows NT 6.1; rv:21.0) Gecko/20130328 Firefox/21.0,200,0,0
2017-07-01,17:53:23,10.0.0.2,POST,/help.html,-,80,-,218.141.70.53,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/13.0.782.41 Safari/535.1",200,0,0
2017-07-01,17:42:01,10.0.0.2,GET,/index.html,-,80,-,171.216.100.235,Mozilla/5.0 (X11; Linux x86_64; rv:28.0) Gecko/20100101 Firefox/28.0,200,0,0
2017-07-01,14:44:48,10.0.0.1,POST,/login.html,-,80,-,164.155.130.118,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/15.0.872.0 Safari/535.2",200,0,0
2017-07-01,1:03:13,10.0.0.2,POST,/products.html,-,80,-,26.101.36.205,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/534.35 (KHTML, like Gecko) Ubuntu/10.10 Chromium/13.0.764.0 Chrome/13.0.764.0 Safari/534.35",200,0,0
2017-07-01,8:12:07,10.0.0.2,POST,/help.html,-,80,-,144.134.70.101,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/534.30 (KHTML, like Gecko) Chrome/12.0.742.68 Safari/534.30",200,0,0
2017-07-01,17:01:42,10.0.0.1,GET,/products.html,-,80,-,191.95.245.127,"Mozilla/5.0 Slackware/13.37 (X11; U; Linux x86_64; en-US) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/13.0.782.41",200,0,0
2017-07-01,11:58:14,10.0.0.2,GET,/help.html,-,80,-,39.116.248.249,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_8; de-at) AppleWebKit/533.21.1 (KHTML, like Gecko) Version/5.0.5 Safari/533.21.1",200,0,0
2017-07-01,11:50:16,10.0.0.1,GET,/login.html,-,80,-,95.12.59.96,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_2; nb-no) AppleWebKit/533.16 (KHTML, like Gecko) Version/4.1 Safari/533.16",200,0,0
2017-07-01,8:54:14,10.0.0.2,GET,/index.html,-,80,-,210.13.37.33,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2224.3 Safari/537.36",200,0,0
2017-07-01,0:29:21,10.0.0.2,GET,/index.html,-,80,-,190.216.81.135,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_5_8; it-it) AppleWebKit/533.16 (KHTML, like Gecko) Version/5.0 Safari/533.16",200,0,0
2017-07-01,17:06:52,10.0.0.1,POST,/index.html,-,80,-,43.179.218.40,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.7 (KHTML, like Gecko) Chrome/16.0.912.63 Safari/535.7xs5D9rRDFpg2g",200,0,0
2017-07-01,5:34:45,10.0.0.1,POST,/products.html,-,80,-,242.124.44.248,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.67 Safari/537.36",200,0,0
2017-07-01,16:43:04,10.0.0.2,POST,/help.html,-,80,-,141.74.239.215,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.517 Safari/537.36",200,0,0
2017-07-01,22:40:18,10.0.0.2,POST,/index.html,-,80,-,168.235.169.174,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/535.19 (KHTML, like Gecko) Chrome/18.0.1025.166 Safari/535.19",200,0,0
2017-07-01,12:07:31,10.0.0.2,POST,/products.html,-,80,-,129.211.227.252,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_6; en-US) AppleWebKit/534.20 (KHTML, like Gecko) Chrome/11.0.672.2 Safari/534.20",200,0,0
2017-07-01,15:40:24,10.0.0.1,GET,/products.html,-,80,-,57.202.223.93,"Mozilla/5.0 (Windows NT 6.0) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/13.0.782.20 Safari/535.1",200,0,0
2017-07-01,20:43:42,10.0.0.2,POST,/index.html,-,80,-,185.166.90.138,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/12.0.702.0 Safari/534.24",200,0,0
2017-07-01,14:55:35,10.0.0.2,GET,/help.html,-,80,-,48.134.188.104,"Mozilla/5.0 (Windows NT 6.0) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/13.0.782.41 Safari/535.1",200,0,0
2017-07-01,7:18:50,10.0.0.1,POST,/login.html,-,80,-,224.175.114.33,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/13.0.782.215 Safari/535.1",200,0,0
2017-07-01,14:21:00,10.0.0.2,GET,/help.html,-,80,-,100.44.92.16,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2225.0 Safari/537.36",200,0,0
2017-07-01,13:48:11,10.0.0.2,GET,/index.html,-,80,-,53.164.2.197,Mozilla/5.0 (Windows NT 6.1; rv:15.0) Gecko/20120716 Firefox/15.0a2,200,0,0
2017-07-01,7:46:08,10.0.0.1,GET,/help.html,-,80,-,171.26.107.230,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2227.0 Safari/537.36",200,0,0
2017-07-01,5:55:40,10.0.0.1,POST,/products.html,-,80,-,243.200.10.3,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:11.0) Gecko Firefox/11.0,200,0,0
2017-07-01,23:10:16,10.0.0.1,POST,/login.html,-,80,-,54.61.171.56,"Mozilla/5.0 (X11; CrOS i686 1660.57.0) AppleWebKit/535.19 (KHTML, like Gecko) Chrome/18.0.1025.46 Safari/535.19",200,0,0
2017-07-01,9:50:44,10.0.0.1,GET,/index.html,-,80,-,188.190.174.206,"Mozilla/5.0 (Windows; U; Windows NT 6.0; hu-HU) AppleWebKit/533.19.4 (KHTML, like Gecko) Version/5.0.3 Safari/533.19.4",200,0,0
2017-07-01,12:45:58,10.0.0.2,GET,/login.html,-,80,-,191.23.253.133,"Mozilla/5.0 (Windows NT 6.4; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2225.0 Safari/537.36",200,0,0
2017-07-01,7:06:45,10.0.0.2,GET,/products.html,-,80,-,244.67.5.27,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.14 (KHTML, like Gecko) Chrome/24.0.1292.0 Safari/537.14",200,0,0
2017-07-01,3:43:09,10.0.0.1,POST,/login.html,-,80,-,87.120.67.71,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/534.30 (KHTML, like Gecko) Ubuntu/10.10 Chromium/12.0.742.112 Chrome/12.0.742.112 Safari/534.30",200,0,0
2017-07-01,2:30:02,10.0.0.2,GET,/products.html,-,80,-,123.236.33.198,"Mozilla/5.0 (Windows NT 6.2) AppleWebKit/536.3 (KHTML, like Gecko) Chrome/19.0.1061.0 Safari/536.3",200,0,0
2017-07-01,10:56:17,10.0.0.1,GET,/help.html,-,80,-,167.23.133.67,"Mozilla/5.0 (Windows NT 5.2) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/14.0.792.0 Safari/535.1",200,0,0
2017-07-01,8:29:57,10.0.0.1,POST,/help.html,-,80,-,102.94.27.4,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/14.0.812.0 Safari/535.1",200,0,0
2017-07-01,10:51:08,10.0.0.2,POST,/products.html,-,80,-,157.73.79.106,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_4; en-US) AppleWebKit/534.17 (KHTML, like Gecko) Chrome/11.0.655.0 Safari/534.17",200,0,0
2017-07-01,15:35:43,10.0.0.1,POST,/index.html,-,80,-,250.101.31.132,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:17.0) Gecko/20100101 Firefox/17.0.6,200,0,0
2017-07-01,23:14:57,10.0.0.2,GET,/products.html,-,80,-,96.227.195.109,"Mozilla/5.0 (Windows; U; Windows NT 6.1; ja-JP) AppleWebKit/533.20.25 (KHTML, like Gecko) Version/5.0.3 Safari/533.19.4",200,0,0
2017-07-01,9:36:03,10.0.0.2,POST,/products.html,-,80,-,187.45.44.14,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/534.30 (KHTML, like Gecko) Ubuntu/10.10 Chromium/12.0.742.112 Chrome/12.0.742.112 Safari/534.30",200,0,0
2017-07-01,1:14:17,10.0.0.1,GET,/login.html,-,80,-,215.50.192.197,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/13.0.782.215 Safari/535.1",200,0,0
2017-07-01,23:20:22,10.0.0.2,POST,/help.html,-,80,-,52.74.195.27,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.11 (KHTML, like Gecko) Chrome/23.0.1271.17 Safari/537.11",200,0,0
2017-07-01,9:27:36,10.0.0.2,GET,/login.html,-,80,-,81.178.54.199,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_2) AppleWebKit/535.24 (KHTML, like Gecko) Chrome/19.0.1055.1 Safari/535.24",200,0,0
2017-07-01,19:40:27,10.0.0.1,GET,/login.html,-,80,-,90.255.1.100,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/535.11 (KHTML, like Gecko) Ubuntu/11.10 Chromium/17.0.963.65 Chrome/17.0.963.65 Safari/535.11",200,0,0
2017-07-01,13:46:37,10.0.0.2,POST,/login.html,-,80,-,20.50.155.141,"Mozilla/5.0 (Windows NT 7.1) AppleWebKit/534.30 (KHTML, like Gecko) Chrome/12.0.742.112 Safari/534.30",200,0,0
2017-07-01,6:52:01,10.0.0.1,GET,/login.html,-,80,-,15.183.13.168,Mozilla/5.0 (Windows NT 6.2; Win64; x64; rv:16.0.1) Gecko/20121011 Firefox/21.0.1,200,0,0
2017-07-01,0:36:50,10.0.0.2,GET,/products.html,-,80,-,81.224.178.93,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:11.0) Gecko Firefox/11.0,200,0,0
2017-07-01,5:02:06,10.0.0.2,GET,/help.html,-,80,-,101.242.223.83,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/535.1 (KHTML, like Gecko) Ubuntu/10.04 Chromium/14.0.808.0 Chrome/14.0.808.0 Safari/535.1",200,0,0
2017-07-01,20:32:50,10.0.0.2,POST,/login.html,-,80,-,74.202.30.90,"Mozilla/5.0 (Windows NT 4.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2049.0 Safari/537.36",200,0,0
2017-07-01,1:11:26,10.0.0.2,POST,/products.html,-,80,-,243.200.10.4,Mozilla/5.0 (Windows NT 6.2; rv:22.0) Gecko/20130405 Firefox/22.0,200,0,0
2017-07-01,16:59:19,10.0.0.1,GET,/login.html,-,80,-,160.67.108.191,"Mozilla/5.0 (Windows NT 6.0) AppleWebKit/534.30 (KHTML, like Gecko) Chrome/12.0.742.100 Safari/534.30",200,0,0
2017-07-01,4:05:03,10.0.0.2,GET,/products.html,-,80,-,210.13.37.33,"Mozilla/5.0 (Android 2.2; Windows; U; Windows NT 6.1; en-US) AppleWebKit/533.19.4 (KHTML, like Gecko) Version/5.0.3 Safari/533.19.4",200,0,0
2017-07-01,6:10:19,10.0.0.1,POST,/index.html,-,80,-,186.186.161.138,"Mozilla/5.0 (X11; FreeBSD i386) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/15.0.874.121 Safari/535.2",200,0,0
2017-07-01,10:34:50,10.0.0.2,POST,/help.html,-,80,-,210.13.37.33,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_2) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/14.0.834.0 Safari/535.1",200,0,0
2017-07-01,7:04:44,10.0.0.2,GET,/products.html,-,80,-,13.195.218.197,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_5_8; it-it) AppleWebKit/533.16 (KHTML, like Gecko) Version/5.0 Safari/533.16",200,0,0
2017-07-01,1:37:49,10.0.0.2,GET,/products.html,-,80,-,87.26.248.162,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_2) AppleWebKit/537.11 (KHTML, like Gecko) Chrome/23.0.1271.6 Safari/537.11",200,0,0
2017-07-01,18:35:17,10.0.0.2,POST,/help.html,-,80,-,200.13.37.159,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/17.0.963.66 Safari/535.11",200,0,0
2017-07-01,18:00:06,10.0.0.1,POST,/login.html,-,80,-,175.120.37.165,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_4_11; ja-jp) AppleWebKit/533.16 (KHTML, like Gecko) Version/4.1 Safari/533.16",200,0,0
2017-07-01,1:24:23,10.0.0.2,POST,/login.html,-,80,-,195.12.197.135,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.14 Safari/534.24",200,0,0
2017-07-01,5:59:08,10.0.0.1,POST,/help.html,-,80,-,191.123.219.29,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_6; en-gb) AppleWebKit/533.20.25 (KHTML, like Gecko) Version/5.0.4 Safari/533.20.27",200,0,0
2017-07-01,6:34:45,10.0.0.1,GET,/help.html,-,80,-,20.10.111.138,"Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US) AppleWebKit/534.17 (KHTML, like Gecko) Chrome/10.0.649.0 Safari/534.17",200,0,0
2017-07-01,21:52:59,10.0.0.2,GET,/help.html,-,80,-,133.95.33.128,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.6 (KHTML, like Gecko) Chrome/20.0.1092.0 Safari/536.6",200,0,0
2017-07-01,10:48:44,10.0.0.1,POST,/help.html,-,80,-,143.236.5.205,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.11 (KHTML, like Gecko) Chrome/23.0.1271.17 Safari/537.11",200,0,0
2017-07-01,9:41:44,10.0.0.1,POST,/login.html,-,80,-,155.7.193.14,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_4_11; nl-nl) AppleWebKit/533.16 (KHTML, like Gecko) Version/4.1 Safari/533.16",200,0,0
2017-07-01,12:44:31,10.0.0.2,GET,/index.html,-,80,-,40.241.219.107,Mozilla/5.0 (Windows NT 6.3; rv:36.0) Gecko/20100101 Firefox/36.0,200,0,0
2017-07-01,9:15:24,10.0.0.1,GET,/login.html,-,80,-,78.220.104.208,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/535.21 (KHTML, like Gecko) Chrome/19.0.1041.0 Safari/535.21",200,0,0
2017-07-01,0:09:16,10.0.0.2,GET,/login.html,-,80,-,67.16.142.86,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.517 Safari/537.36",200,0,0
2017-07-01,7:03:25,10.0.0.2,GET,/index.html,-,80,-,139.243.240.13,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_4) AppleWebKit/534.30 (KHTML, like Gecko) Chrome/12.0.742.112 Safari/534.30",200,0,0
2017-07-01,9:24:02,10.0.0.2,POST,/help.html,-,80,-,228.219.11.0,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/32.0.1664.3 Safari/537.36",200,0,0
2017-07-01,4:24:27,10.0.0.1,POST,/index.html,-,80,-,130.40.215.59,"Mozilla/4.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/11.0.1245.0 Safari/537.36",200,0,0
2017-07-01,7:25:06,10.0.0.1,GET,/login.html,-,80,-,240.193.148.209,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_2) AppleWebKit/535.24 (KHTML, like Gecko) Chrome/19.0.1055.1 Safari/535.24",200,0,0
2017-07-01,10:13:59,10.0.0.2,POST,/products.html,-,80,-,246.121.204.149,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.17 Safari/537.36",200,0,0
2017-07-01,10:09:28,10.0.0.1,POST,/products.html,-,80,-,245.249.141.147,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_7; da-dk) AppleWebKit/533.21.1 (KHTML, like Gecko) Version/5.0.5 Safari/533.21.1",200,0,0
2017-07-01,4:56:24,10.0.0.1,GET,/index.html,-,80,-,141.27.87.249,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/27.0.1453.93 Safari/537.36",200,0,0
2017-07-01,23:53:15,10.0.0.2,POST,/help.html,-,80,-,144.176.188.122,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/13.0.782.41 Safari/535.1",200,0,0
2017-07-01,13:03:03,10.0.0.2,GET,/index.html,-,80,-,210.13.37.33,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/535.8 (KHTML, like Gecko) Chrome/16.0.912.63 Safari/535.8",200,0,0
